route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
145886,DELIJN,51,Oostende - Gistel - Westkerke - Eernegem - Torhout,,3,005460,ffffff,
145887,DELIJN,50,Hasselt - Sint-Truiden,,3,f9c5b8,000000,
145888,DELIJN,637,Lanaken - Maaseik,,3,ffffff,b59e6a,
145890,DELIJN,379,Zandvliet - Stabroek - Kapellen - scholen Brasscha,,3,ffffff,b59e6a,
145891,DELIJN,56,Diest - Hasselt,,3,a85e24,ffffff,
145892,DELIJN,274,Maaseik - Grote-Brogel,,3,ffffff,b59e6a,
145893,DELIJN,21,Hasselt - Landen,,3,a85e24,ffffff,
145894,DELIJN,168,Bree - Bocholt,,3,ffffff,b59e6a,
145895,DELIJN,33,Neerpelt - Genk,,3,009cb4,000000,
145896,DELIJN,625,Tongeren - Heukelom,,3,ffffff,b59e6a,
145897,DELIJN,206,Maastricht - Beverst,,3,ffffff,b59e6a,
145898,DELIJN,458,Hoogstraten - Merksplas - Weelde - Poppel,,3,ffffff,b59e6a,
145899,DELIJN,472,Hasselt - Tongeren,,3,ffffff,b59e6a,
145900,DELIJN,484,Hamont - Peer,,3,ffffff,b59e6a,
145901,DELIJN,221,Landen - Sint-Truiden,,3,ffffff,b59e6a,
145902,DELIJN,44,Maasmechelen - Hasselt,,3,e40521,ffffff,
145903,DELIJN,337,Peer - Genk,,3,ffffff,b59e6a,
145904,DELIJN,70a,Torhout - Aartrijke - Zedelgem - Loppem - Brugge,,3,83d0f5,000000,
145905,DELIJN,73,Brasschaat - Ekeren - P+R Luchtbal,,3,4a5321,ffffff,
147380,DELIJN,447,scholen Wuustwezel - Horendonk - Essen Hoek,,3,ffffff,b59e6a,
147381,DELIJN,624,Riemst - Tongeren,,3,ffffff,b59e6a,
147382,DELIJN,235,Wellen - Tongeren,,3,ffffff,b59e6a,
147383,DELIJN,609,Sint-Job - Brecht - Rijkevorsel - Hoogstraten scho,,3,ffffff,b59e6a,
147384,DELIJN,83,Beveren - Kallo,,3,70a3bd,000000,
147385,DELIJN,15,Diest - Leopoldsburg,,3,15882e,ffffff,
147386,DELIJN,12,Hasselt - Genk,,3,fc95c5,000000,
147387,DELIJN,617,Riemst - Lanaken,,3,ffffff,b59e6a,
147388,DELIJN,503,Sint-Truiden - Herk-de-Stad,,3,ffffff,b59e6a,
147389,DELIJN,X19,Neerpelt - Hasselt,,3,ffcc00,000000,
147390,DELIJN,X19,Hasselt - Neerpelt,,3,ffcc00,000000,
147391,DELIJN,23,Tongeren - Sint-Truiden,,3,ffcc00,000000,
147392,DELIJN,906,Millen - Bilzen,,3,ffffff,b59e6a,
147393,DELIJN,622,Kanne - Tongeren,,3,ffffff,b59e6a,
147394,DELIJN,168,Bocholt - Bree,,3,ffffff,b59e6a,
147395,DELIJN,271,Sint-Niklaas - Sinaai - Eksaarde - Lokeren,,3,ffffff,b59e6a,
147396,DELIJN,279,Kinrooi - Genk,,3,ffffff,b59e6a,
147397,DELIJN,825,Hamont-Achel - Overpelt,,3,ffffff,b59e6a,
147398,DELIJN,51,Heusden - Hasselt,,3,4a5321,ffffff,
147399,DELIJN,315,Genk - Houthalen,,3,ffffff,b59e6a,
147400,DELIJN,232,Sint-Truiden - Tongeren,,3,ffffff,b59e6a,
147401,DELIJN,62,Sint-Job - Schoten - Antwerpen,,3,005460,ffffff,
147402,DELIJN,509,Hasselt - Sint-Truiden,,3,ffffff,b59e6a,
147403,DELIJN,275,Opoeteren-Genk,,3,ffffff,b59e6a,
147404,DELIJN,296,Lummen - Hasselt,,3,ffffff,b59e6a,
147405,DELIJN,28,Beringen - Mol,,3,ef7d00,000000,
147406,DELIJN,196,Bocholt - Hasselt,,3,ffffff,b59e6a,
147407,DELIJN,4,Termien - Genk Station,,3,00a6e2,000000,
147408,DELIJN,60,Brugge - Beernem - Knesselare (- Aalter),,3,a85e24,ffffff,
147409,DELIJN,642,Antwerpen - Maria ter Heide via Miksebaan,,3,ffffff,b59e6a,
147410,DELIJN,109,Genk - Tongeren,,3,ffffff,b59e6a,
147411,DELIJN,821,Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.,,3,ffffff,b59e6a,
147412,DELIJN,108,Wiemesmeer - Hoeselt,,3,ffffff,b59e6a,
147413,DELIJN,799,Nerem - Tongeren,,3,ffffff,b59e6a,
147414,DELIJN,59,Brugge - Sijsele - Moerkerke,,3,005460,ffffff,
147415,DELIJN,503,Herk-de-Stad - Sint-Truiden,,3,ffffff,b59e6a,
147416,DELIJN,338,Peer - Holheide,,3,ffffff,b59e6a,
147417,DELIJN,268,Molenbeersel - Maaseik,,3,ffffff,b59e6a,
147418,DELIJN,62,Maastricht - Tongeren,,3,e40521,ffffff,
147419,DELIJN,262,Bree - Leopoldsburg,,3,ffffff,b59e6a,
147420,DELIJN,484,Peer - Hamont,,3,ffffff,b59e6a,
147421,DELIJN,626,Tongeren - Zussen,,3,ffffff,b59e6a,
147422,DELIJN,591,Middelburg - Moerkerke - Sint-Kruis - Brugge,,3,ffffff,b59e6a,
147423,DELIJN,85,Stekene- Vrasene - Beveren - Antw. L.O.,,3,fc95c5,000000,
147424,DELIJN,87,P+R Melsele - Burcht - Antwerpen L.O.,,3,69c0ac,000000,
147425,DELIJN,719,scholen Stabroek - Antwerpen Rooseveltplaats via A,,3,ffffff,b59e6a,
147426,DELIJN,20a,Hasselt - Maastricht,,3,70a3bd,000000,
147427,DELIJN,909,Val-Meer - Bilzen,,3,ffffff,b59e6a,
147428,DELIJN,263,Hechtel - Beringen,,3,ffffff,b59e6a,
147429,DELIJN,154,Tessenderlo - Leopoldsburg,,3,ffffff,b59e6a,
147430,DELIJN,X18,Hasselt - Lommel,,3,ef7d00,000000,
147431,DELIJN,159,Tessenderlo - Schoot,,3,ffffff,b59e6a,
147432,DELIJN,399,Voeren - Tongeren,,3,ffffff,b59e6a,
147433,DELIJN,239,Tongeren PIBO - Station,,3,ffffff,b59e6a,
147434,DELIJN,477,Hasselt - Wellen,,3,ffffff,b59e6a,
147435,DELIJN,909,Bilzen - Val-Meer,,3,ffffff,b59e6a,
147436,DELIJN,85,Antw. L.O. - Beveren - Vrasene - Stekene,,3,fc95c5,000000,
147437,DELIJN,719,Antwerpen Rooseveltplaats - scholen Stabroek via A,,3,ffffff,b59e6a,
147438,DELIJN,47,Hasselt - Tongeren,,3,4a5321,ffffff,
147439,DELIJN,277,Genk - Stokkem,,3,ffffff,b59e6a,
147440,DELIJN,473,Mol TISP - Dessel - Retie - Oud-Turnhout - Turnhou,,3,ffffff,b59e6a,
147441,DELIJN,59,Moerkerke - Sijsele - Brugge,,3,005460,ffffff,
147442,DELIJN,805,Neerpelt - Genk Sneldienst,,3,ffffff,b59e6a,
147443,DELIJN,70,Antwerpen - Hoevenen - Stabroek - Zandvliet,,3,83d0f5,000000,
147444,DELIJN,121,Hasselt - Kiewit KIDS,,3,ffffff,b59e6a,
147445,DELIJN,311,Eversel - Houthalen-Helchteren,,3,ffffff,b59e6a,
147446,DELIJN,269,Leopoldsburg - Maaseik,,3,ffffff,b59e6a,
147447,DELIJN,335,Hechtel - Gruitrode,,3,ffffff,b59e6a,
147448,DELIJN,337,Peer - Genk,,3,ffffff,b59e6a,
147449,DELIJN,28,Mol - Beringen,,3,ef7d00,000000,
147450,DELIJN,44,Maasmechelen - Hasselt,,3,e40521,ffffff,
147451,DELIJN,649,Hoogstraten - Wuustwezel - Brasschaat,,3,ffffff,b59e6a,
147452,DELIJN,167,Maaseik - Bree,,3,ffffff,b59e6a,
147453,DELIJN,671,Zandvliet - Stabroek - scholen Kalmthout,,3,ffffff,b59e6a,
147454,DELIJN,157,Diest - Mol,,3,ffffff,b59e6a,
147455,DELIJN,268,Maaseik - Molenbeersel,,3,ffffff,b59e6a,
147456,DELIJN,10,Tongeren - Genk,,3,15882e,ffffff,
147457,DELIJN,601,Antwerpen - Sint-Job Kristus Koning,,3,ffffff,b59e6a,
147458,DELIJN,213,Wingene - Zwevezele - Torhout,,3,ffffff,b59e6a,
147459,DELIJN,438,Hoogstraten - Vosselaar - Turnhout industrie,,3,ffffff,b59e6a,
147460,DELIJN,316,Zwartberg - Zonhoven,,3,ffffff,b59e6a,
147461,DELIJN,437,Turnhout - Merksplas Kolonie - Hoogstraten,,3,ffffff,b59e6a,
147462,DELIJN,36b,Genk - Hasselt,,3,f9c5b8,000000,
147463,DELIJN,433,Hulst - Kemzeke Paal - Sint-Niklaas,,3,ffffff,b59e6a,
147464,DELIJN,3,Bokrijk - Genk Station,,3,c8d300,000000,
147465,DELIJN,267,Molenbeersel - Bree,,3,ffffff,b59e6a,
147466,DELIJN,196,Hasselt - Bocholt,,3,ffffff,b59e6a,
147467,DELIJN,826,Hamont - Achel,,3,ffffff,b59e6a,
147468,DELIJN,619,Lanaken - Tongeren,,3,ffffff,b59e6a,
147469,DELIJN,679,Essen - Hoogstraten,,3,ffffff,b59e6a,
147470,DELIJN,273,As - Maaseik,,3,ffffff,b59e6a,
147471,DELIJN,675,Stabroek - Kalmthout - scholen Wuustwezel,,3,ffffff,b59e6a,
147472,DELIJN,618,Riemst - Eisden,,3,ffffff,b59e6a,
147473,DELIJN,636,Lanaken - Maaseik,,3,ffffff,b59e6a,
147474,DELIJN,355,Herk-de-Stad - Lummen,,3,ffffff,b59e6a,
147475,DELIJN,56,Hasselt - Diest,,3,a85e24,ffffff,
147476,DELIJN,7,Zutendaal - Genk,,3,0056a4,ffffff,
147477,DELIJN,638,Maaseik BEWEL - Lanaken,,3,ffffff,b59e6a,
147478,DELIJN,434,Hoogstraten - Merksplas - Beerse - Turnhout,,3,ffffff,b59e6a,
147479,DELIJN,807,Bree - Overpelt,,3,ffffff,b59e6a,
147480,DELIJN,433,Sint-Niklaas - Kemzeke Paal - Hulst,,3,ffffff,b59e6a,
147481,DELIJN,43b,Arendonk - Turnhout - Merksplas - Rijkevorsel - Br,,3,ffcc00,000000,
147482,DELIJN,3,Hasselt Station - Rapertingen,,3,ef7d00,000000,
147483,DELIJN,485,Peer - Hamont,,3,ffffff,b59e6a,
147484,DELIJN,20b,Lanaken - Hasselt,,3,70a3bd,000000,
147485,DELIJN,487,Helchteren - Bree,,3,ffffff,b59e6a,
147486,DELIJN,437,Hoogstraten - Merksplas Kolonie - Turnhout,,3,ffffff,b59e6a,
147487,DELIJN,X70,Sneldienst Antwerpen - Zandvliet via A12,,3,c8d300,000000,
147488,DELIJN,908,Kanne - Bilzen,,3,ffffff,b59e6a,
147489,DELIJN,476,Hasselt - Heers,,3,ffffff,b59e6a,
147490,DELIJN,618,Eisden - Riemst,,3,ffffff,b59e6a,
147491,DELIJN,827,Neerpelt - Mol,,3,ffffff,b59e6a,
147492,DELIJN,103,Tongeren - Bilzen,,3,ffffff,b59e6a,
147493,DELIJN,829,Lommel Kolonie - Lommel Provil,,3,ffffff,b59e6a,
147494,DELIJN,92,Sint-Truiden - Heers,,3,8c2b87,ffffff,
147495,DELIJN,69,Meersel-Dreef - Hoogstraten - Brecht Station Noord,,3,8c2b87,ffffff,
147496,DELIJN,603,Brugge - Oedelem - De Hoorn - Knesselare - Ursel,,3,ffffff,b59e6a,
147497,DELIJN,637,Maaseik - Lanaken,,3,ffffff,b59e6a,
147498,DELIJN,922,Tongeren - Lauw,,3,ffffff,b59e6a,
147499,DELIJN,108,Hoeselt - Wiemesmeer,,3,ffffff,b59e6a,
147500,DELIJN,36a,Genk - Hasselt,,3,f9c5b8,000000,
147501,DELIJN,31,Sint-Niklaas - Vrasene - Kieldrecht - Doel,,3,83d0f5,000000,
147502,DELIJN,29,Torhout - Ruddervoorde - Hertsberge - Beernem,,3,f9c5b8,000000,
147503,DELIJN,208,Bilzen - Vroenhoven,,3,ffffff,b59e6a,
147504,DELIJN,435,Turnhout Markt - Industrie,,3,ffffff,b59e6a,
147505,DELIJN,2,Boulevardpendel,,3,8c2b87,ffffff,
147506,DELIJN,36,Vuylstekelaan - IGLO,,3,ef7d00,000000,
147507,DELIJN,47,Tongeren - Hasselt,,3,4a5321,ffffff,
147508,DELIJN,23,Sint-Truiden - Tongeren,,3,ffcc00,000000,
147509,DELIJN,623,Riemst - Tongeren,,3,ffffff,b59e6a,
147510,DELIJN,X70,Sneldienst Zandvliet - Antwerpen via A12,,3,c8d300,000000,
147511,DELIJN,708,scholen Ekeren - Stabroek - Zandvliet,,3,ffffff,b59e6a,
147512,DELIJN,232,Tongeren - Sint-Truiden,,3,ffffff,b59e6a,
147513,DELIJN,43b,Brecht - Rijkevorsel - Merksplas - Turnhout - Aren,,3,ffcc00,000000,
147514,DELIJN,266,Bree - Maaseik BEWEL,,3,ffffff,b59e6a,
147515,DELIJN,296,Hasselt - Lummen,,3,ffffff,b59e6a,
147516,DELIJN,485,Hamont - Peer,,3,ffffff,b59e6a,
147517,DELIJN,31,Doel - Kieldrecht - Vrasene - Sint-Niklaas,,3,83d0f5,000000,
147518,DELIJN,931,Sint-Niklaas - Temse Eigenlo - Rupelmonde - Antwer,,3,ffffff,b59e6a,
147519,DELIJN,645,scholen Brasschaat - Wuustwezel - Loenhout,,3,ffffff,b59e6a,
147520,DELIJN,637,Lanaken - Maaseik,,3,ffffff,b59e6a,
147521,DELIJN,446,Nieuwmoer - Brecht - Oostmalle,,3,ffffff,b59e6a,
147522,DELIJN,82,Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antw,,3,ffcc00,000000,
147523,DELIJN,21,Landen - Hasselt,,3,a85e24,ffffff,
147524,DELIJN,102,Bilzen - Tongeren,,3,ffffff,b59e6a,
147525,DELIJN,5,Zwartberg - Genk-Zuid,,3,e6007e,ffffff,
147526,DELIJN,12,Genk - Hasselt,,3,fc95c5,000000,
147527,DELIJN,50,Hasselt - Sint-Truiden,,3,f9c5b8,000000,
147528,DELIJN,638,Lanaken - Maaseik BEWEL,,3,ffffff,b59e6a,
147529,DELIJN,208,Vroenhoven - Bilzen,,3,ffffff,b59e6a,
147530,DELIJN,458,Lanaken - Genk,,3,ffffff,b59e6a,
147531,DELIJN,63,Maastricht - Maaseik,,3,ffcc00,000000,
147532,DELIJN,674,Stabroek - Kalmthout - scholen Essen,,3,ffffff,b59e6a,
147533,DELIJN,269,Maaseik - Leopoldsburg,,3,ffffff,b59e6a,
147534,DELIJN,399,Tongeren - Voeren,,3,ffffff,b59e6a,
147535,DELIJN,489,Kiewit - Hasselt,,3,ffffff,b59e6a,
147536,DELIJN,431,Koewacht - Stekene - Sint-Niklaas,,3,ffffff,b59e6a,
147537,DELIJN,623,Tongeren - Riemst,,3,ffffff,b59e6a,
147538,DELIJN,29,Hasselt - Lommel,,3,83d0f5,000000,
147539,DELIJN,675,scholen Wuustwezel - Kalmthout - Stabroek,,3,ffffff,b59e6a,
147540,DELIJN,6,Hasselt Station - Gevangenis,,3,e6007e,ffffff,
147541,DELIJN,6,Ziekenhuis - Genk Station,,3,ffcc00,000000,
147542,DELIJN,34,Hasselt - Beringen,,3,009cb4,000000,
147543,DELIJN,379,Zandvliet - Stabroek - Kapellen - scholen Brasscha,,3,ffffff,b59e6a,
147544,DELIJN,276,Maaseik - Opglabbeek,,3,ffffff,b59e6a,
147545,DELIJN,21,Hasselt - Landen,,3,a85e24,ffffff,
147546,DELIJN,413,Turnhout - Vosselaar - Beerse - Westmalle,,3,ffffff,b59e6a,
147547,DELIJN,474,Hasselt - Tongeren,,3,ffffff,b59e6a,
147548,DELIJN,56,Diest - Hasselt,,3,a85e24,ffffff,
147549,DELIJN,4,Genk Station - Termien,,3,00a6e2,000000,
147550,DELIJN,43a,Reusel - Arendonk - Turnhout - Merksplas - Hoogstr,,3,ffcc00,000000,
147551,DELIJN,26,Leopoldsburg - Maaseik,,3,c8d300,000000,
147552,DELIJN,16,Maaseik - Neerpelt,,3,8c2b87,ffffff,
147553,DELIJN,297,Hasselt - Heppen,,3,ffffff,b59e6a,
147554,DELIJN,10,Genk - Tongeren,,3,15882e,ffffff,
147555,DELIJN,709,Zandvliet - scholen Stabroek,,3,ffffff,b59e6a,
147556,DELIJN,398,Voeren - Tongeren,,3,ffffff,b59e6a,
147557,DELIJN,821,Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas,,3,ffffff,b59e6a,
147558,DELIJN,265,Maaseik - Gruitrode,,3,ffffff,b59e6a,
147559,DELIJN,211,Brugge - Moerbrugge - Hertsberge - Ruddervoorde,,3,ffffff,b59e6a,
147560,DELIJN,395,Vreren - Tongeren,,3,ffffff,b59e6a,
147561,DELIJN,413,Westmalle - Beerse - Vosselaar - Turnhout,,3,ffffff,b59e6a,
147562,DELIJN,312,Zwartberg - Genk,,3,ffffff,b59e6a,
147563,DELIJN,239,Tongeren Station - PIBO,,3,ffffff,b59e6a,
147564,DELIJN,671,scholen Kalmthout - Stabroek - Zandvliet,,3,ffffff,b59e6a,
147565,DELIJN,279,Genk - Kinrooi,,3,ffffff,b59e6a,
147566,DELIJN,36b,Hasselt - Genk,,3,f9c5b8,000000,
147567,DELIJN,265,Gruitrode - Maaseik,,3,ffffff,b59e6a,
147568,DELIJN,448,scholen Essen - Wuustwezel - Brecht,,3,ffffff,b59e6a,
147569,DELIJN,48,Hasselt - Peer,,3,822a3a,ffffff,
147570,DELIJN,29,Lommel - Hasselt,,3,83d0f5,000000,
147571,DELIJN,639,Maasmechelen - Lanaken,,3,ffffff,b59e6a,
147572,DELIJN,822,WeTech/VTS3 - Sint-Niklaas,,3,ffffff,b59e6a,
147573,DELIJN,649,Brasschaat - Wuustwezel - Hoogstraten,,3,ffffff,b59e6a,
147574,DELIJN,35,Diest - Houthalen,,3,fc95c5,000000,
147575,DELIJN,513,Zolder - Kiewit,,3,ffffff,b59e6a,
147576,DELIJN,398,Tongeren - Voeren,,3,ffffff,b59e6a,
147577,DELIJN,277,Stokkem - Genk,,3,ffffff,b59e6a,
147578,DELIJN,625,Heukelom - Tongeren,,3,ffffff,b59e6a,
147579,DELIJN,472,Hasselt - Tongeren,,3,ffffff,b59e6a,
147580,DELIJN,21,Meerdonk - De Klinge - Sint-Niklaas - Sinaai,,3,15882e,ffffff,
147581,DELIJN,11,Geel station - Geel Thomas More,,3,a85e24,ffffff,
147582,DELIJN,79,Liège - Tongeren,,3,00a6e2,000000,
147583,DELIJN,26,Maaseik - Leopoldsburg,,3,c8d300,000000,
147584,DELIJN,433,Turnhout - Beerse - Rijkevorsel - Hoogstraten,,3,ffffff,b59e6a,
147585,DELIJN,82,Lommel - Hamont-Achel,,3,0056a4,ffffff,
147586,DELIJN,29,Beernem - Hertsberge - Ruddervoorde - Torhout,,3,f9c5b8,000000,
147587,DELIJN,43,Sint-Niklaas - Stekene - Moerbeke Waas,,3,00a6e2,000000,
147588,DELIJN,159,Schoot - Tessenderlo,,3,ffffff,b59e6a,
147589,DELIJN,34,Beringen - Hasselt,,3,009cb4,000000,
147590,DELIJN,604,Meersel-Dreef - Hoogstraten,,3,ffffff,b59e6a,
147591,DELIJN,X41,Snelbus Turnhout - Malle - Zoersel - Antwerpen,,3,e40521,ffffff,
147592,DELIJN,432,Hellestraat - Stekene - Sint-Niklaas,,3,ffffff,b59e6a,
147593,DELIJN,608,St. Job - Hoogstraten,,3,ffffff,b59e6a,
147594,DELIJN,212,Sint-Niklaas - Belsele - Lokeren,,3,ffffff,b59e6a,
147595,DELIJN,528,Hasselt Station - Stevoort,,3,ffffff,b59e6a,
147596,DELIJN,47,Turnhout - Oud-Turnhout - Retie - Dessel - Mol,,3,8c2b87,ffffff,
147597,DELIJN,639,Lanaken - Maasmechelen,,3,ffffff,b59e6a,
147598,DELIJN,45,Genk - Maastricht,,3,005460,ffffff,
147599,DELIJN,129,Genk - Kiewit BEWEL,,3,ffffff,b59e6a,
147600,DELIJN,X64,Snelbus Antwerpen - Wuustwezel via E19,,3,e6007e,ffffff,
147601,DELIJN,43,Moerbeke Waas - Stekene - Sint-Niklaas,,3,00a6e2,000000,
147602,DELIJN,822,Sint-Niklaas - WeTech/VTS3,,3,ffffff,b59e6a,
147603,DELIJN,16,Neerpelt - Maaseik,,3,8c2b87,ffffff,
147604,DELIJN,105,Bilzen - Tongeren,,3,ffffff,b59e6a,
147605,DELIJN,107,Genk - Tongeren,,3,ffffff,b59e6a,
147606,DELIJN,62,Tongeren - Maastricht,,3,e40521,ffffff,
147607,DELIJN,203,Bilzen - Hasselt,,3,ffffff,b59e6a,
147608,DELIJN,825,Overpelt - Hamont-Achel,,3,ffffff,b59e6a,
147609,DELIJN,206,Beverst - Maastricht,,3,ffffff,b59e6a,
147610,DELIJN,27,Genk - Maaseik,,3,83d0f5,000000,
147611,DELIJN,416,Snelbus Antwerpen - Wechelderzande - Turnhout,,3,ffffff,b59e6a,
147612,DELIJN,278,Maaseik - Kinrooi,,3,ffffff,b59e6a,
147613,DELIJN,473,Tongeren - Hasselt,,3,ffffff,b59e6a,
147614,DELIJN,193,Helchteren - Wijchmaal,,3,ffffff,b59e6a,
147615,DELIJN,92,Heers - Sint-Truiden,,3,8c2b87,ffffff,
147616,DELIJN,X18,Lommel - Hasselt,,3,ef7d00,000000,
147617,DELIJN,7,Genk - Zutendaal,,3,0056a4,ffffff,
147618,DELIJN,619,Tongeren - Lanaken,,3,ffffff,b59e6a,
147619,DELIJN,65,Merksem Zwaantjeslei - Kapellen,,3,c8d300,000000,
147620,DELIJN,395,Tongeren - Vreren,,3,ffffff,b59e6a,
147621,DELIJN,207,Bilzen - Hasselt,,3,ffffff,b59e6a,
147622,DELIJN,106,Bilzen - Tongeren,,3,ffffff,b59e6a,
147623,DELIJN,633,Stokkem - Maaseik,,3,ffffff,b59e6a,
147624,DELIJN,84,Antwerpen L.O. - Beveren - Vrasene - Kieldrecht,,3,4a5321,ffffff,
147625,DELIJN,828,Hamont - Lommel,,3,ffffff,b59e6a,
147626,DELIJN,621,Tongeren - Genoelselderen,,3,ffffff,b59e6a,
147627,DELIJN,32,Beringen - Tessenderlo,,3,005460,ffffff,
147628,DELIJN,908,Bilzen - Kanne,,3,ffffff,b59e6a,
147629,DELIJN,431,Sint-Niklaas - Stekene - Koewacht,,3,ffffff,b59e6a,
147630,DELIJN,82,Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas,,3,ffcc00,000000,
147631,DELIJN,441,scholen Wuustwezel - Nieuwmoer - Wildert,,3,ffffff,b59e6a,
147632,DELIJN,432,Sint-Niklaas - Stekene - Hellestraat,,3,ffffff,b59e6a,
147633,DELIJN,221,Landen - Sint-Truiden,,3,ffffff,b59e6a,
147634,DELIJN,33,Neerpelt - Genk,,3,009cb4,000000,
147635,DELIJN,396,Voeren - Provinciale School,,3,ffffff,b59e6a,
147636,DELIJN,105,Tongeren - Bilzen,,3,ffffff,b59e6a,
147637,DELIJN,69,Brecht Station Noorderkempen - Hoogstraten - Meers,,3,8c2b87,ffffff,
147638,DELIJN,38,Hasselt - Heers,,3,69c0ac,000000,
147639,DELIJN,416,Snelbus Turnhout - Wechelderzande - Antwerpen,,3,ffffff,b59e6a,
147640,DELIJN,1,Sledderlo - Zwartberg,,3,8c2b87,ffffff,
147641,DELIJN,3,Genk Station - Bokrijk,,3,c8d300,000000,
147642,DELIJN,484,Hamont - Peer,,3,ffffff,b59e6a,
147643,DELIJN,168,Bree - Bocholt,,3,ffffff,b59e6a,
147644,DELIJN,129,Kiewit BEWEL - Genk,,3,ffffff,b59e6a,
147645,DELIJN,267,Bree - Molenbeersel,,3,ffffff,b59e6a,
147646,DELIJN,271,Lokeren - Eksaarde - Sinaai - Sint-Niklaas,,3,ffffff,b59e6a,
147647,DELIJN,807,Overpelt - Bree,,3,ffffff,b59e6a,
147648,DELIJN,X27,Maaseik - Genk,,3,fc95c5,000000,
147649,DELIJN,659,Hoogstraten - Ekeren-Donk,,3,ffffff,b59e6a,
147650,DELIJN,486,Peer - Hamont,,3,ffffff,b59e6a,
147651,DELIJN,50,Sint-Truiden - Hasselt,,3,f9c5b8,000000,
147652,DELIJN,707,Zandvliet - Stabroek - scholen Merksem,,3,ffffff,b59e6a,
147653,DELIJN,27,Maaseik - Genk,,3,83d0f5,000000,
147654,DELIJN,718,scholen Stabroek - Antwerpen P+R Luchtbal,,3,ffffff,b59e6a,
147655,DELIJN,486,Hamont - Peer,,3,ffffff,b59e6a,
147656,DELIJN,60,(Aalter -) Knesselare - Beernem - Brugge,,3,a85e24,ffffff,
147657,DELIJN,65,Kapellen - Merksem Zwaantjeslei,,3,c8d300,000000,
147658,DELIJN,31,Beringen - Genk,,3,a85e24,ffffff,
147659,DELIJN,829,Lommel Provil - Lommel Kolonie,,3,ffffff,b59e6a,
147660,DELIJN,21,Sinaai - Sint-Niklaas - De Klinge - Meerdonk,,3,15882e,ffffff,
147661,DELIJN,73,P+R Luchtbal - Ekeren - Brasschaat,,3,4a5321,ffffff,
147662,DELIJN,923,Tongeren - Heers,,3,ffffff,b59e6a,
147663,DELIJN,438,Turnhout industrie - Vosselaar - Hoogstraten,,3,ffffff,b59e6a,
147664,DELIJN,80,Bree - Genk,,3,ef7d00,000000,
147665,DELIJN,826,Achel - Hamont,,3,ffffff,b59e6a,
147666,DELIJN,106,Tongeren - Bilzen,,3,ffffff,b59e6a,
147667,DELIJN,20,Tielt - Zwevezele - Ruddervoorde - Oostkamp - Brug,,3,8c2b87,ffffff,
147668,DELIJN,2,Camerlo - Genk Station,,3,ef7d00,000000,
147669,DELIJN,20a,Maastricht - Hasselt,,3,70a3bd,000000,
147670,DELIJN,621,Genoelselderen - Tongeren,,3,ffffff,b59e6a,
147671,DELIJN,465,Genk - Houthalen,,3,ffffff,b59e6a,
147672,DELIJN,642,Maria ter Heide - Antwerpen via Miksebaan,,3,ffffff,b59e6a,
147673,DELIJN,507,Herk-de-Stad - Sint-Lambrechts-Herk,,3,ffffff,b59e6a,
147674,DELIJN,906,Bilzen - Millen,,3,ffffff,b59e6a,
147675,DELIJN,5,Sint-Jansheide - Godsheide,,3,0056a4,ffffff,
147676,DELIJN,47,Mol - Dessel - Retie - Oud-Turnhout - Turnhout,,3,8c2b87,ffffff,
147677,DELIJN,80,Genk - Bree,,3,ef7d00,000000,
147678,DELIJN,617,Lanaken - Riemst,,3,ffffff,b59e6a,
147679,DELIJN,625,Tongeren - Heukelom,,3,ffffff,b59e6a,
147680,DELIJN,35,Houthalen - Diest,,3,fc95c5,000000,
147681,DELIJN,827,Mol - Neerpelt,,3,ffffff,b59e6a,
147682,DELIJN,X71,Snelbus Antwerpen - Stabroek - Putte,,3,8c2b87,ffffff,
147683,DELIJN,49,Zelzate - Moerbeke Waas - Lokeren - Zele,,3,c8d300,000000,
147684,DELIJN,X41,Snelbus Antwerpen - Zoersel - Malle - Turnhout,,3,e40521,ffffff,
147685,DELIJN,43a,Hoogstraten - Merksplas - Turnhout - Arendonk - Re,,3,ffcc00,000000,
147686,DELIJN,828,Lommel - Hamont,,3,ffffff,b59e6a,
147687,DELIJN,363,KotHopper,,3,ffffff,b59e6a,
147688,DELIJN,397,Voeren - Tongeren,,3,ffffff,b59e6a,
147689,DELIJN,707,scholen Merksem - Stabroek - Zandvliet,,3,ffffff,b59e6a,
147690,DELIJN,634,Lanaken - Maasmechelen,,3,ffffff,b59e6a,
147691,DELIJN,64,Antwerpen - Brasschaat - Wuustwezel - Loenhout,,3,ef7d00,000000,
147692,DELIJN,604,Hoogstraten - Meersel-Dreef,,3,ffffff,b59e6a,
147693,DELIJN,49,Zele - Lokeren - Moerbeke Waas - Zelzate,,3,c8d300,000000,
147694,DELIJN,273,Maaseik - As,,3,ffffff,b59e6a,
147695,DELIJN,X64,Snelbus Wuustwezel - Antwerpen via E19,,3,e6007e,ffffff,
147696,DELIJN,15,Leopoldsburg - Diest,,3,15882e,ffffff,
147697,DELIJN,907,Riemst - Bilzen,,3,ffffff,b59e6a,
